occurrenceID,eventDate,date_year,month,decimalLatitude,decimalLongitude,sst,sss,datasetName,basisOfRecord,coordinateUncertaintyInMeters,season
570707,2025-07-30 05:52:52+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570708,2025-07-30 23:45:48+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570716,2025-07-31 03:16:56+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570718,2025-07-31 03:16:56+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570713,2025-07-31 03:16:56+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570719,2025-07-31 03:16:56+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570711,2025-07-31 03:16:56+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570714,2025-07-31 03:16:56+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570720,2025-07-31 03:29:10+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570710,2025-07-31 03:16:56+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570717,2025-07-31 03:16:56+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
570712,2025-07-31 03:16:56+00:00,2025,7,36.580882,-121.999556,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
575542,2025-08-16 10:56:13+00:00,2025,8,36.684181,-121.999533,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
575541,2025-08-16 10:56:13+00:00,2025,8,36.684181,-121.999533,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
64669,2019-05-30 10:22:43+00:00,2019,5,36.767011,-121.999524,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
265815,2014-07-05 16:03:00+00:00,2014,7,36.6175,-121.9995,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
265816,2014-07-05 16:03:00+00:00,2014,7,36.6175,-121.9995,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
20174,2017-07-12 14:55:05+00:00,2017,7,36.584328,-121.999449,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
268619,2017-11-13 11:23:00+00:00,2017,11,36.6243,-121.9994,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
268621,2017-11-13 11:23:00+00:00,2017,11,36.6243,-121.9994,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
268618,2017-11-13 11:23:00+00:00,2017,11,36.6243,-121.9994,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
268620,2017-11-13 11:23:00+00:00,2017,11,36.6243,-121.9994,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
76515,2019-09-07 10:40:50+00:00,2019,9,36.722936,-121.999311,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,0.11,Autumn
76514,2019-09-07 10:40:57+00:00,2019,9,36.722936,-121.999311,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,0.11,Autumn
7236,2016-07-16 13:23:00+00:00,2016,7,36.817732,-121.999277,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
7055,2016-07-16 13:23:00+00:00,2016,7,36.817732,-121.999277,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
556728,2025-06-19 15:10:47+00:00,2025,6,36.956761,-121.999238,12.71,32.75,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
496346,2024-09-26 11:05:03+00:00,2024,9,36.637778,-121.999167,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Autumn
214656,2021-07-22 10:39:03+00:00,2021,7,36.808605,-121.999152,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
214657,2021-07-22 10:39:06+00:00,2021,7,36.808605,-121.999152,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
214655,2021-07-22 10:39:00+00:00,2021,7,36.808605,-121.999152,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
169476,2016-08-01 08:38:00+00:00,2016,8,36.798032,-121.999098,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
482471,2024-07-08 00:00:00+00:00,2024,7,36.555847,-121.999075,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
294238,2022-05-13 12:45:36+00:00,2022,5,36.619299,-121.999054,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
548155,2025-05-12 11:50:00+00:00,2025,5,36.714829,-121.999054,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
329749,2021-07-26 22:54:09+00:00,2021,7,36.729749,-121.999054,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
329748,2021-07-26 22:58:09+00:00,2021,7,36.729749,-121.999054,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
608680,2025-12-11 00:00:00+00:00,2025,12,36.809481,-121.999054,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
608681,2025-12-11 00:00:00+00:00,2025,12,36.809481,-121.999054,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
608682,2025-12-11 00:00:00+00:00,2025,12,36.809481,-121.999054,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Winter
131310,2020-04-16 11:54:56+00:00,2020,4,36.626363,-121.999007,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
294119,2022-05-11 11:19:23+00:00,2022,5,36.825,-121.999,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Spring
224326,2021-09-07 12:45:42+00:00,2021,9,36.862,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Autumn
583703,2025-08-04 11:46:16+00:00,2025,8,36.867,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
583704,2025-08-04 11:59:38+00:00,2025,8,36.867,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
584164,2025-08-16 13:05:57+00:00,2025,8,36.873,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
584159,2025-08-16 11:37:18+00:00,2025,8,36.873,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
584161,2025-08-16 12:38:26+00:00,2025,8,36.873,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
584160,2025-08-16 12:38:26+00:00,2025,8,36.873,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
584162,2025-08-16 13:05:52+00:00,2025,8,36.873,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
584163,2025-08-16 13:05:52+00:00,2025,8,36.873,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
464483,2024-06-07 10:39:15+00:00,2024,6,36.904,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
464484,2024-06-07 10:39:15+00:00,2024,6,36.904,-121.999,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
303102,2022-06-16 10:58:42+00:00,2022,6,36.941,-121.999,12.71,32.75,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
303097,2022-06-17 11:11:49+00:00,2022,6,36.954,-121.999,12.71,32.75,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
243440,2021-10-20 10:39:49+00:00,2021,10,36.623805,-121.998908,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
569404,2025-07-28 10:33:49+00:00,2025,7,36.687228,-121.998889,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569405,2025-07-28 10:33:51+00:00,2025,7,36.687228,-121.998889,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569407,2025-07-28 10:33:45+00:00,2025,7,36.687228,-121.998889,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569406,2025-07-28 10:33:45+00:00,2025,7,36.687228,-121.998889,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
7117,2016-07-16 13:18:00+00:00,2016,7,36.817515,-121.99883,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
169493,2017-11-13 11:23:00+00:00,2017,11,36.627482,-121.998802,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
471682,2024-07-08 09:39:11+00:00,2024,7,36.628609,-121.9988,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
321203,2022-05-09 13:26:09+00:00,2022,5,36.567672,-121.998744,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
508623,2024-11-14 10:44:29+00:00,2024,11,36.826697,-121.998722,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
508624,2024-11-14 10:44:34+00:00,2024,11,36.826697,-121.998722,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
135362,2020-08-18 00:00:00+00:00,2020,8,36.576516,-121.998711,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
203717,2021-07-02 22:47:46+00:00,2021,7,36.82838,-121.998662,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
183517,2021-06-01 11:12:48+00:00,2021,6,36.63949,-121.998657,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
568465,2025-07-26 11:30:51+00:00,2025,7,36.506306,-121.998539,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
568466,2025-07-26 11:30:51+00:00,2025,7,36.506306,-121.998539,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
568464,2025-07-26 11:23:07+00:00,2025,7,36.506306,-121.998539,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
479228,2024-07-31 13:00:41+00:00,2024,7,36.637508,-121.998497,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
449659,2024-04-12 11:00:28+00:00,2024,4,36.682638,-121.99844,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
150749,2020-10-31 15:10:38+00:00,2020,10,36.797907,-121.998427,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
150750,2020-10-31 15:10:18+00:00,2020,10,36.797992,-121.998385,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
293050,2022-04-13 08:19:16+00:00,2022,4,36.821464,-121.998367,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
657899,2026-04-15 11:18:24+00:00,2026,4,36.802165,-121.998337,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
188804,2021-06-23 11:21:39+00:00,2021,6,36.641667,-121.998333,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
214254,2021-07-17 09:31:24+00:00,2021,7,36.645,-121.998333,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
214256,2021-07-17 09:33:09+00:00,2021,7,36.645,-121.998333,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
214259,2021-07-17 09:57:27+00:00,2021,7,36.645,-121.998333,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
214258,2021-07-17 09:52:07+00:00,2021,7,36.645,-121.998333,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
214255,2021-07-17 09:32:07+00:00,2021,7,36.645,-121.998333,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
214257,2021-07-17 09:38:39+00:00,2021,7,36.645,-121.998333,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Summer
267762,2016-10-17 11:37:00+00:00,2016,10,36.5533,-121.9983,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
321299,2022-09-21 13:14:54+00:00,2022,9,36.871403,-121.998088,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
393073,2023-09-20 10:41:00+00:00,2023,9,36.825621,-121.998024,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Autumn
581383,2025-06-14 11:25:52+00:00,2025,6,36.825,-121.998,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
581384,2025-06-14 11:25:52+00:00,2025,6,36.825,-121.998,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
581385,2025-06-14 11:54:06+00:00,2025,6,36.825,-121.998,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
581382,2025-06-14 11:13:45+00:00,2025,6,36.825,-121.998,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
307611,2022-07-25 11:45:01+00:00,2022,7,36.863,-121.998,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
189274,2018-11-12 11:22:43+00:00,2018,11,36.688688,-121.99797,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
137574,2020-09-01 15:25:45+00:00,2020,9,36.726985,-121.99797,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
189273,2018-11-12 11:22:15+00:00,2018,11,36.688666,-121.997896,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
353356,2023-03-27 12:13:31+00:00,2023,3,36.821859,-121.997895,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Spring
100436,2018-09-03 11:26:17+00:00,2018,9,36.634264,-121.997852,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Autumn
324789,2022-04-11 00:00:00+00:00,2022,4,36.625333,-121.997833,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Spring
223302,2021-08-20 15:03:46+00:00,2021,8,36.713362,-121.99771,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
306479,2022-07-18 12:28:20+00:00,2022,7,36.6241,-121.997708,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
306480,2022-07-18 12:28:23+00:00,2022,7,36.6241,-121.997708,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569278,2025-07-26 10:53:59+00:00,2025,7,36.529821,-121.997681,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569281,2025-07-26 11:02:58+00:00,2025,7,36.529821,-121.997681,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569275,2025-07-26 10:29:52+00:00,2025,7,36.529821,-121.997681,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569280,2025-07-26 10:53:59+00:00,2025,7,36.529821,-121.997681,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569274,2025-07-26 10:29:52+00:00,2025,7,36.529821,-121.997681,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569276,2025-07-26 10:29:52+00:00,2025,7,36.529821,-121.997681,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569277,2025-07-26 10:29:52+00:00,2025,7,36.529821,-121.997681,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569279,2025-07-26 10:53:59+00:00,2025,7,36.529821,-121.997681,12.87,32.97,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
451846,2024-04-24 12:08:58+00:00,2024,4,36.620979,-121.997681,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,11131.95,Spring
293059,2022-04-23 09:56:16+00:00,2022,4,36.79365,-121.997681,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
380664,2023-08-12 10:56:00+00:00,2023,8,36.807086,-121.997681,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
458683,2024-05-20 00:00:00+00:00,2024,5,36.824547,-121.997681,12.78,32.87,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Spring
622468,2025-12-29 16:28:24+00:00,2025,12,36.615698,-121.997673,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
622467,2025-12-29 16:22:15+00:00,2025,12,36.615698,-121.997673,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
183514,2021-06-02 10:05:32+00:00,2021,6,36.634798,-121.997573,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,111319.49,Summer
268689,2017-12-05 09:58:00+00:00,2017,12,36.6254,-121.9975,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
268690,2017-12-05 09:58:00+00:00,2017,12,36.6254,-121.9975,12.85,32.93,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Winter
321434,2022-09-21 13:03:19+00:00,2022,9,36.870938,-121.997477,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
569694,2025-07-29 10:56:52+00:00,2025,7,36.72739,-121.99745,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569690,2025-07-29 10:43:34+00:00,2025,7,36.72739,-121.99745,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
569693,2025-07-29 10:56:43+00:00,2025,7,36.72739,-121.99745,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
241467,2019-07-05 10:25:31+00:00,2019,7,36.713858,-121.997432,12.83,32.89,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Summer
321432,2022-09-21 13:02:12+00:00,2022,9,36.87101,-121.997333,12.75,32.83,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1.11,Autumn
